storeName,itemName,sku,size,color,barcode,closingStock,inTransit,damaged,sold,returned,rate,value
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0009 BLACK,DA1356-L,L,,DA1356,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0009 TEAL,DA1360-L,L,,DA1360,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0009 TEAL,DA1361-XL,XL,,DA1361,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0011 BLACK,DA1368-L,L,,DA1368,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0011 BLACK,DA1367-M,M,,DA1367,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0011 BLACK,DA1369-XL,XL,,DA1369,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0011 BLACK,DA1370-XXL,XXL,,DA1370,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0013 OLIVE,DA1376-L,L,,DA1376,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0013 OLIVE,DA1377-XL,XL,,DA1377,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),SS25-0013 OLIVE,DA1378-XXL,XXL,,DA1378,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TRC25-0001 NAVY,DA1380-L,L,,DA1380,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TRC25-0001 NAVY,DA1382-XXL,XXL,,DA1382,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TRC25-0002 B.MELANGE,DA3281-M,M,,DA3281,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0001 BLK/WHT,DA0831-L,L,,DA0831,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0003D WHITE,DA0853-XXL,XXL,,DA0853,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0005 GREEN,DA0883-XL,XL,,DA0883,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0005 MAROON,DA0991-L,L,,DA0991,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0005 MAROON,DA0990-M,M,,DA0990,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0006 SKY/BLU,DA0898-L,L,,DA0898,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0007 WHT/BLU,DA0902-L,L,,DA0902,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0011 NAVY,DA0999-L,L,,DA0999,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0012 BLACK,DA1004-XL,XL,,DA1004,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0012 NAVY,DA1182-XL,XL,,DA1182,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0013A LEMON,DA1193-L,L,,DA1193,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0013A YELLOW,DA1212-M,M,,DA1212,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0015C GREY,DA1630-M,M,,DA1630,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0016 SKY,DA1638-M,M,,DA1638,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0023 TEAL,DA1671-L,L,,DA1671,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0023 TEAL,DA1672-XL,XL,,DA1672,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0025 BOTTLE GREEN,DA1684-XL,XL,,DA1684,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0026 CHARCOAL,DA1687-L,L,,DA1687,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0030 MAROON,DA1706-M,M,,DA1706,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0030 MAROON,DA1709-XXL,XXL,,DA1709,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0031 BLUE,DA1710-M,M,,DA1710,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0031 BLUE,DA1712-XL,XL,,DA1712,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0031 BLUE,DA1713-XXL,XXL,,DA1713,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0034 OFF WHITE,DA1904-L,L,,DA1904,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0034 OFF WHITE,DA1902-S,S,,DA1902,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0034 PISTA,DA1913-M,M,,DA1913,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0035 GREY,DA1938-L,L,,DA1938,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0036 SKY,DA1952-M,M,,DA1952,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0036 SKY,DA1951-S,S,,DA1951,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0045 WHITE,DA2145-XL,XL,,DA2145,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0046 OLIVE,DA2148-L,L,,DA2148,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0007 LIGHT WASH,BM0096-86.36CM(34),86.36CM (34),,BM0096-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0009 L.BLUE,BM0127-71.12CM(28),71.12CM (28),,BM0127-71.12CM(28),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-39-0008-0007907 BEIGE,0007907-XL,XL,,0007907-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006844 GREEN,0006844-XXL,XXL,,0006844-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0071 OLIVE,DA3468-L,L,,DA3468-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0062 TURQ,DA2272-S,S,,DA2272-S,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0007 L.BLUE,BM0123-81.28CM(32),81.28CM (32),,BM0123-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0047 BLACK,DA2153-XL,XL,,DA2153-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FTR25-0077 GREEN,DA3086-86.36CM(34),86.36CM (34),,DA3086-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-39-0014-0007950 MUSTARD,0007950-L,L,,0007950-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0072 GREY,DA3479-M,M,,DA3479-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0007 LIGHT WASH,BM0095-81.28CM(32),81.28CM (32),,BM0095-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),CSH25-0107 PISTA,DA3178-XL,XL,,DA3178-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0062 GREY,DA2310-L,L,,DA2310-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0012 SKY,DA2121-XL,XL,,DA2121-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),AW24FTR0005-0003039 CHARCOAL,0003039-76.2CM(30),76.2CM (30),,0003039-76.2CM(30),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0008 MAROON,DA0987-L,L,,DA0987-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0009 L.BLUE,BM0128-76.20CM(30),76.20CM (30),,BM0128-76.20CM(30),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006847 GREY,0006847-XL,XL,,0006847-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),AW24FTR0005-0003143 L.BROWN,0003143-86.36CM(34),86.36CM (34),,0003143-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0006-0007014 PINK,0007014-L,L,,0007014-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FTR25-0007-0006774 BLUE,0006774-86.36CM(34),86.36CM (34),,0006774-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FTR25-0053 BLACK,DA1066-86.36CM(34),86.36CM (34),,DA1066-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0015A GREY,DA1622-M,M,,DA1622-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),AW24FTR0038-0005803 BLACK,0005803-91.44CM(36),91.44CM (36),,0005803-91.44CM(36),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM25-34-0009-0007810 L.OLIVE,0007810-86.36CM(34),86.36CM (34),,0007810-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0004-0006972 PINK,0006972-XXL,XXL,,0006972-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0006-0007015 PINK,0007015-XL,XL,,0007015-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0013A BLUE,DA1218-XL,XL,,DA1218-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0018 FAWN,DA1647-L,L,,DA1647-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0002-0006914 SKY BLUE,0006914-L,L,,0006914-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006841 GREEN,0006841-M,M,,0006841-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0039 GREY,DA1983-L,L,,DA1983-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0005-0006992 BLUE,0006992-XXL,XXL,,0006992-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),AW24FTR0037-0005794 GREY,0005794-81.28CM(32),81.28CM (32),,0005794-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0006-0007030 ORANGE,0007030-L,L,,0007030-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-39-0014-0007951 MUSTARD,0007951-XL,XL,,0007951-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0048 BLACK,DA2155-M,M,,DA2155-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0004-0006966 NUDE,0006966-L,L,,0006966-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0047 BLACK,DA2154-XXL,XXL,,DA2154-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),CSH25-0107 BLACK,DA3243-L,L,,DA3243-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),CSH25-0065 OFF WHITE,DA2400-XL,XL,,DA2400-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-39-0008-0007906 BEIGE,0007906-L,L,,0007906-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006845 GREY,0006845-M,M,,0006845-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0071 OLIVE,DA3469-XL,XL,,DA3469-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0004-0006969 PINK,0006969-M,M,,0006969-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0008 LIGHT WASH,BM0105-71.12CM(28),71.12CM (28),,BM0105-71.12CM(28),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FTR25-0057 DK. GREY,DA1089-81.28CM(32),81.28CM (32),,DA1089-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0049 SKY BLUE,DA2205-M,M,,DA2205-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),AW24FTR0023-0005065 GREY,0005065-86.36CM(34),86.36CM (34),,0005065-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0005-0006990 BLUE,0006990-L,L,,0006990-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0018 FAWN,DA1649-XXL,XXL,,DA1649-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0009 L.BLUE,BM0129-81.28CM(32),81.28CM (32),,BM0129-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FTR25-18-0037-0008095 D.BLUE,0008095-86.36CM(34),86.36CM (34),,0008095-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0007 L.BLUE,BM0121-71.12CM(28),71.12CM (28),,BM0121-71.12CM(28),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0007 MID  BLUE,BM0101-81.28CM(32),81.28CM (32),,BM0101-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0049 NAVY,DA2201-L,L,,DA2201-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0008 MAROON,DA0988-XL,XL,,DA0988-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006839 PEACH,0006839-XL,XL,,0006839-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0008 MAROON,DA0989-XXL,XXL,,DA0989-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM25-34-0012 D.BLUE,DA1279-86.36CM(34),86.36CM (34),,DA1279-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0008 LIGHT WASH,BM0108-86.36CM(34),86.36CM (34),,BM0108-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006837 PEACH,0006837-M,M,,0006837-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0004-0006967 NUDE,0006967-XL,XL,,0006967-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0006-0007032 ORANGE,0007032-XXL,XXL,,0007032-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0072 SKY,DA3477-XL,XL,,DA3477-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0020 B.GREEN,DA2115-M,M,,DA2115-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0071 WINE,DA3448-L,L,,DA3448-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0012 SKY,DA2120-L,L,,DA2120-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0008 MAROON,DA0986-M,M,,DA0986-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0009 L.BLUE,BM0130-86.36CM(34),86.36CM (34),,BM0130-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),CSH25-0108 NAVY,DA3280-XXL,XXL,,DA3280-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0008 LIGHT WASH,BM0107-81.28CM(32),81.28CM (32),,BM0107-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006838 PEACH,0006838-L,L,,0006838-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0005-0006991 BLUE,0006991-XL,XL,,0006991-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0002-0006913 SKY BLUE,0006913-M,M,,0006913-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0002-0006915 SKY BLUE,0006915-XL,XL,,0006915-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0004-0006970 PINK,0006970-L,L,,0006970-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0005-0006989 BLUE,0006989-M,M,,0006989-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006843 GREEN,0006843-XL,XL,,0006843-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0007 MID  BLUE,BM0100-76.20CM(30),76.20CM (30),,BM0100-76.20CM(30),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0004-0006971 PINK,0006971-XL,XL,,0006971-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0071 WINE,DA3449-XL,XL,,DA3449-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006842 GREEN,0006842-L,L,,0006842-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FTR25-0077 BLUE,DA3091-86.36CM(34),86.36CM (34),,DA3091-86.36CM(34),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0002-0006916 SKY BLUE,0006916-XXL,XXL,,0006916-XXL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),TS25-0029 B.GREEN,DA1703-L,L,,DA1703-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),CSH25-0107 LEMON,DA3172-XL,XL,,DA3172-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0062 GREY,DA2311-XL,XL,,DA2311-XL,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),DNM26-0008 LIGHT WASH,BM0106-76.20CM(30),76.20CM (30),,BM0106-76.20CM(30),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),ASRFTR-001 N/A,DA3052-81.28CM(32),81.28CM (32),,DA3052-81.28CM(32),1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0001-0006846 GREY,0006846-L,L,,0006846-L,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD (PITAMPURA),FSH25-0006-0007013 PINK,0007013-M,M,,0007013-M,1,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),ASR26-T SHIRT N/A,BM0252-L,L,,BM0252-L,11,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),ASR26-T SHIRT N/A,BM0251-M,M,,BM0251-M,9,0,0,-1,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),ASR26-T SHIRT N/A,BM0254-XXL,XXL,,BM0254-XXL,8,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),ASR26-T SHIRT N/A,BM0253-XL,XL,,BM0253-XL,6,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CSH25-0107 BLACK,DA3244-XL,XL,,DA3244,4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FSH25-0070 BLACK,DA3143-XL,XL,,DA3143,4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24D0001-0002402 DIRTY EARTH,0002402-86.36CM(34),86.36CM (34),,0002402,4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CTR25-18-0006-0008283 TEAL,0008283-81.28CM(32),81.28CM (32),,0008283,4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CTR25-18-0006-0008285 TEAL,0008285-91.44CM(36),91.44CM(36),,0008285,4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),DCR25-34-0004-0007820 BLUE,0007820-81.28CM(32),81.28CM (32),,0007820,4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),DNM26-0009 D. BLUE,BM0111-71.12CM(28),71.12CM (28),,BM0111-71.12CM(28),4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),SHORT26-0001 NAVY BLUE,BM0239-76.20CM(30),76.20CM (30),,BM0239-76.20CM(30),4,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FSH25-0070 BLACK,DA3142-L,L,,DA3142,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FSH25-0070 BLACK,DA3144-XXL,XXL,,DA3144,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FSH25-0070 WHITE,DA3138-L,L,,DA3138,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),TS25-0020 B.GREEN,DA2116-L,L,,DA2116,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24CTR0004-0005748 OLIVE,0005748-81.28CM(32),81.28CM (32),,0005748,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24CTR0005-0005774 KHAKI,0005774-86.36CM(34),86.36CM (34),,0005774,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24D0002-0002538 BATA WASH,0002538-86.36CM(34),86.36CM (34),,0002538,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24D0024-0005410 L.BLUE,0005410-71.12CM(28),71.12CM (28),,0005410,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24JKT0008-0004276 NAVY,0004276-L,L,,0004276,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SH0079-0004076 BLACK,0004076-XL,XL,,0004076,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SH0142-0005704 WHITE,0005704-L,L,,0005704,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SH0149-0005854 YELLOW,0005854-L,L,,0005854,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SH0149-0005855 YELLOW,0005855-XL,XL,,0005855,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SH0179-0006182 MAHROON,0006182-L,L,,0006182,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SS0007-0003754 OLIVE,0003754-XL,XL,,0003754,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SS0013-0004144 BLACK,0004144-L,L,,0004144,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),AW24SS0015-0005022 WINE,0005022-M,M,,0005022,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),BELT25-18-0004-0008062 BROWN,0008062,,,0008062,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CRC25-0002-0007618 BEIGE,0007618-91.44CM(36),91.44CM (36),,0007618,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CSH25-0004-0006711 YELLOW,0006711-XL,XL,,0006711,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CSH25-39-0036-0008254 BROWN,0008254-M,M,,0008254,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CTR25-18-0006-0008124 D.GREY,0008124-76.20CM(30),76.20CM (30),,0008124,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CTR25-36-0003-0007464 BEIGE,0007464-81.28CM(32),81.28CM (32),,0007464,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),CTR25-36-0003-0007475 OLIVE,0007475-86.36CM(34),86.36CM (34),,0007475,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FTR25-0001-0006741 CHARCOAL,0006741-81.28CM(32),81.28CM (32),,0006741,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FTR25-0001-0006743 CHARCOAL,0006743-91.44CM(36),91.44CM (36),,0006743,3,0,0,0,0,0,0
REBEL MASS EXPORT PVT. LTD. (SHAHJAHANPUR),FTR25-18-0025-0007380 D.NAVY,0007380-81.28CM(32),81.28CM (32),,0007380,3,0,0,0,0,0,0
